name;lat;lon;sa;id;gtfsid;gtfsname;gtfslat;gtfslon
Nordenflychtsvägen;59337542;18007065;200110433;1265;7446102;Nordenflychtsvägen;59.337608834048;18.007288529752
Fredhäll;59330054;18002705;200110439;1266;7446104;Fredhäll;59.330046019675;18.003144001123
Franzéngatan;59338576;18012989;200110339;1267;7446097;Mariedalsvägen;59.338700020051;18.013915663781
Fredhäll;59330054;18002705;200110439;1268;7446104;Fredhäll;59.330046019675;18.003144001123
Lindhagensgatan;59334297;18015155;200110473;1269;7446115;Lindhagensgatan;59.333918958286;18.01573198913
Västerbroplan;59327852;18021978;200110645;1270;7446154;Västerbroplan;59.328188141026;18.02112358419
Fyrverkarbacken;59327304;18017816;200110462;1271;7446111;Fyrverkarbacken;59.327125643887;18.017592765773
Wivalliusgatan;59326558;18013043;200110449;1272;7446107;Wivalliusgatan;59.326535679321;18.013196684503
Marieberg;59328580;18015047;200110464;1273;7446112;Marieberg;59.328408782317;18.015532313276
Luxparken;59323537;18006274;200110783;1274;7458558;Luxparken;59.323690265502;18.006757221793
Lilla Essingen;59325587;18008989;200110451;1275;7446108;Lilla Essingen;59.325506336419;18.00875475183
Primusgatan;59325731;18002651;200110453;1276;7446109;Primusgatan;59.32572368951;18.002794659122
Västerbroplan;59327852;18021978;200110645;1277;7446154;Västerbroplan;59.328188141026;18.02112358419
Luxgatan;59324715;18002534;200110737;1278;7446181;Luxgatan;59.324720534457;18.002642054926
Västerbroplan;59327852;18021978;200110645;1279;7446154;Västerbroplan;59.328188141026;18.02112358419
Essingetorget;59320832;17988619;200110736;1280;7446180;Essingetorget;59.320559106354;17.988441811657
Stenkullavägen;59319079;17989734;200110732;1281;7446176;Stenkullavägen;59.319083024685;17.989717445882
Eremitvägen;59319016;17992817;200110734;1282;7446178;Eremitvägen;59.319013282226;17.992804854616
Gammelgårdsvägen;59319636;17995181;200110744;1283;7446184;Gammelgårdsvägen;59.319638162772;17.995163953816
Sällskapsvägen;59322252;17995963;200110746;1284;7446185;Sällskapsvägen;59.322256050704;17.995947248149
Flottbrovägen;59322477;17990147;200110733;1285;7446177;Flottbrovägen;59.322416053196;17.990159679745
Essingetorget;59320832;17988619;200110736;1286;7446180;Essingetorget;59.320559106354;17.988441811657
Essingetorget;59320832;17988619;200110736;1287;7446180;Essingetorget;59.320559106354;17.988441811657
Essingetorget;59320832;17988619;200110736;1288;7446180;Essingetorget;59.320559106354;17.988441811657
Essingetorget;59320832;17988619;200110736;1289;7446180;Essingetorget;59.320559106354;17.988441811657
Barnängen;59309937;18097829;200110881;1290;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1291;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1292;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1293;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1294;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1295;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1296;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1297;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1298;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1299;7446212;Barnängen;59.3097675863;18.097097626476
Barnängen;59309937;18097829;200110881;1300;7446212;Barnängen;59.3097675863;18.097097626476
Tengdahlsgatan;59310152;18095366;200110984;1301;7446233;Stockholm Tengdahlsgatan;59.31015751419;18.095349943588
Sofiaskolan;59313074;18094917;200110256;1302;7446053;Sofiaskolan;59.313183534394;18.094341416051
Färjeläget;59308345;18097335;200110882;1303;7446213;Färjeläget;59.308399918596;18.097251489025
Erstagatan;59314422;18090215;200110255;1304;7446052;Erstagatan;59.313970372183;18.090442064941
Ersta sjukhus;59315627;18090629;200110254;1305;7446051;Ersta sjukhus;59.315497280711;18.08991213593
Folkungagatan;59315573;18092337;200110592;1306;7446142;Folkungagatan;59.315652136171;18.092346681201
Barnängen;59309937;18097829;200110881;1307;7446212;Barnängen;59.3097675863;18.097097626476
Åsögatan;59313811;18084759;200110251;1308;7446048;Åsögatan (på Renstiernas gata);59.313832667706;18.084460592233
Klippgatan;59314036;18087797;200110258;1309;7446054;Klippgatan;59.313888772534;18.087924733249
Ljusterögatan;59308354;18089199;200110821;1310;7446201;Ljusterögatan;59.308432439617;18.089262676369
Södermannagatan;59308750;18081792;200110397;1311;7446089;Södermannagatan;59.30905884422;18.082718581321
Gotlandsgatan;59310557;18086152;200110395;1312;7446088;Gotlandsgatan;59.310604850261;18.086229307574
Malmgårdsvägen;59308507;18092112;200110824;1313;7446202;Malmgårdsvägen;59.308508166711;18.092112905117
Tullgårdsparken;59305307;18081010;200110527;1314;7446122;Tullgårdsparken;59.305406485139;18.081034423834
Ljusterögatan;59308354;18089199;200110821;1315;7446201;Ljusterögatan;59.308432439617;18.089262676369
Mjärdgränd;59306341;18089613;200110877;1316;7446210;Mjärdgränd;59.306416211303;18.089531418684
Ljusterögatan;59308354;18089199;200110821;1317;7446201;Ljusterögatan;59.308432439617;18.089262676369
Bohusgatan;59306422;18077990;200110668;1318;7446161;Bohusgatan;59.306420415162;18.077993765201
Nätgränd;59306233;18086008;200110878;1319;7446211;Nätgränd;59.306056103737;18.085994997555
Tjärhovsplan;59316364;18083276;200110250;1320;7446047;Tjärhovsplan;59.316447853392;18.083318114508
Glasbruksgatan;59318557;18078457;200110248;1321;7446046;Glasbruksgatan;59.318751768014;18.077885655974
Tjärhovsplan;59316364;18083276;200110250;1322;7446047;Tjärhovsplan;59.316447853392;18.083318114508
Östgötagatan;59314944;18076911;200110814;1323;7446199;Östgötagatan;59.314817932824;18.076375970544
Bondegatan;59313784;18082188;200110253;1324;7446050;Bondegatan;59.313571335413;18.082458232426
Tjärhovsplan;59316364;18083276;200110250;1325;7446047;Tjärhovsplan;59.316447853392;18.083318114508
Närkesgatan;59311627;18081415;200110817;1326;7446200;Närkesgatan;59.311553568911;18.08076011926
Nytorgsgatan;59315186;18081792;200110813;1327;7446198;Nytorgsgatan;59.3151998613;18.081249669049
Åsögatan;59312894;18073190;200110768;1328;7446190;Åsögatan (på Åsögatan);59.312839292345;18.072941849289
Tjärhovsplan;59316364;18083276;200110250;1329;7446047;Tjärhovsplan;59.316447853392;18.083318114508
Stockholms södra;59313622;18061944;200105131;1330;7446170;Fatbursgatan;59.314414615219;18.061857467628
Stockholms södra;59313622;18061944;200105131;1331;7446170;Fatbursgatan;59.314414615219;18.061857467628
Stockholms södra;59313622;18061944;200105131;1332;7446170;Fatbursgatan;59.314414615219;18.061857467628
Stockholms södra;59313622;18061944;200105131;1333;7446170;Fatbursgatan;59.314414615219;18.061857467628
Krukmakargatan;59317371;18057171;200110415;1334;7446094;Krukmakargatan (på Krukmakarga;59.317391756309;18.056907596287
Mariatorget;59318908;18062448;200110701;1335;7439043;Stockholm Mariatorget;59.318883456826;18.062557669524
Krukmakargatan;59318144;18060650;200110703;1336;7446168;Krukmakargatan (på Timmermansg;59.318106409703;18.060239959789
Wollmar Yxkullsgatan (på Timmermansgatan);59315375;18061719;200110705;1337;7446169;Wollmar Yxkullsgatan (Timmerma;59.316279222481;18.06152429118
Fatbursgatan;59314440;18061944;200110707;1338;7446170;Fatbursgatan;59.314414615219;18.061857467628
Stockholms södra;59313622;18061944;200105131;1339;7446170;Fatbursgatan;59.314414615219;18.061857467628
Riddarhustorget;59325596;18066016;200110385;1340;7446084;Riddarhustorget;59.32540872215;18.066364005562
Gamla stan;59323393;18067176;200101021;1341;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Slottsbacken;59326081;18075230;200110122;1342;7446002;Slottsbacken;59.32614040279;18.074899710964
Räntmästartrappan;59322270;18074601;200110124;1343;7446003;Räntmästartrappan;59.322187903282;18.074460527938
Gamla stan;59323393;18067176;200101021;1344;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Gamla stan;59323393;18067176;200101021;1345;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Kornhamnstorg;59322638;18071140;200110389;1346;7446086;Kornhamnstorg;59.322561373181;18.071059306212
Gamla stan;59323393;18067176;200101021;1347;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Gamla stan;59323393;18067176;200101021;1348;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Gamla stan;59323393;18067176;200101021;1349;7421653;Gamla Stan T-bana;59.323159907568;18.067620259317
Södersjukhuset;59310026;18056641;200110406;1350;7446092;Södersjukhuset;59.310003859465;18.057279831784
Rosenlund;59308993;18063607;200110136;1351;7446007;Rosenlund;59.309032409778;18.063081570357
Eriksdal;59307752;18068830;200110401;1352;7446090;Eriksdal;59.30771711706;18.069018201447
Grindsgatan;59308453;18067482;200110263;1353;7446055;Grindsgatan;59.308445686442;18.067398179039
Hallandsgatan;59310521;18067167;200110133;1354;7446006;Hallandsgatan;59.310543516309;18.06708084231
Åsötorget;59311645;18072039;200110144;1355;7446009;Åsötorget;59.311421868792;18.071828767092
Siargatan;59312957;18068929;200110765;1356;7446189;Siargatan;59.313089147217;18.068900990063
Timmermansgränd;59312211;18063418;200110771;1357;7446192;Timmermansgränd;59.312237751059;18.063627766612
Södersjukhuset;59310026;18056641;200110406;1358;7446092;Södersjukhuset;59.310003859465;18.057279831784
Södersjukhuset;59310026;18056641;200110406;1359;7446092;Södersjukhuset;59.310003859465;18.057279831784
Tanto;59309856;18046851;200110152;1360;7446010;Tanto;59.310050283526;18.04625319086
Jägargatan;59310952;18048370;200110132;1361;7446005;Jägargatan;59.310886839812;18.048257791242
Marmorgatan;59311600;18052622;200110137;1362;7446008;Marmorgatan;59.311597273033;18.052888783723
Rosenlundsgatan;59311689;18058339;200110777;1363;7446193;Stockholm Rosenlundsg/M Ladulå;59.311635165949;18.058494223458
Stockholms södra;59313622;18061944;200105131;1364;7446170;Fatbursgatan;59.314414615219;18.061857467628
Stockholms södra;59313622;18061944;200105131;1365;7446170;Fatbursgatan;59.314414615219;18.061857467628
Wollmar Yxkullsgatan;59316517;18055885;200110659;1366;7446160;Wollmar Yxkullsgatan (Rosenlun;59.315582135297;18.056138005305
Rosenlundsgatan;59317443;18055400;200110657;1367;7446158;Stockholm Rosenlundsg/Hornsg;59.317444728715;18.055400330442
Stockholms södra;59313622;18061944;200105131;1368;7446170;Fatbursgatan;59.314414615219;18.061857467628
Stockholms södra;59313622;18061944;200105131;1369;7446170;Fatbursgatan;59.314414615219;18.061857467628
Ringvägen;59318189;18050213;200110971;1370;7446230;Ringvägen;59.318189692819;18.050214458827
Ansgariegatan;59317011;18045880;200110653;1371;7446157;Ansgariegatan;59.317524923698;18.045532928812
Ansgariegatan;59317011;18045880;200110653;1372;7446157;Ansgariegatan;59.317524923698;18.045532928812
Varvsgatan;59316211;18040001;200110651;1373;7446156;Varvsgatan (på Hornsgatan);59.316332275942;18.040729104383
Lignagatan;59315932;18037790;200170692;1374;7469180;Lignagatan;59.315934019751;18.037769407691
Ansgariegatan;59317011;18045880;200110653;1375;7446157;Ansgariegatan;59.317524923698;18.045532928812
Högalidskyrkan;59318225;18039831;200110967;1376;7446229;Högalidskyrkan;59.31810719588;18.039861849727
Skinnarviken;59319924;18043022;200110953;1377;7446221;Skinnarviken;59.319710891259;18.04321720077
Varvsgatan;59319420;18038806;200110956;1378;7446223;Varvsgatan (på Heleneborgsgata;59.319269212734;18.038602943232
Ansgariegatan;59317011;18045880;200110653;1379;7446157;Ansgariegatan;59.317524923698;18.045532928812
Högalidsgatan;59318611;18032118;200110647;1380;7446155;Högalidsgatan;59.318497076117;18.032298273288
Högalidsgatan;59318611;18032118;200110647;1381;7446155;Högalidsgatan;59.318497076117;18.032298273288
Högalidsgatan;59318611;18032118;200110647;1382;7446155;Högalidsgatan;59.318497076117;18.032298273288
Högalidsgatan;59318611;18032118;200110647;1383;7446155;Högalidsgatan;59.318497076117;18.032298273288
Högalidsgatan;59318611;18032118;200110647;1384;7446155;Högalidsgatan;59.318497076117;18.032298273288
Reimersholme;59317829;18021376;200110955;1385;7446222;Reimersholme;59.317907824595;18.021034332398
Pokalvägen;59317946;18022526;200110957;1386;7446224;Pokalvägen;59.317945544843;18.022512426134
Anders Reimers väg;59318503;18025079;200110960;1387;7446225;Anders Reimers väg;59.318503808367;18.025060918661
Bergsunds strand;59318548;18026958;200110961;1388;7446226;Bergsunds strand;59.318408128473;18.026987095525
Lindvallsplan;59316903;18028819;200110629;1389;7446151;Lindvallsplan;59.31665808413;18.029033604959
Stora Isskär;59427174;18440138;200100139;1390;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1391;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1392;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1393;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1394;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1395;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1396;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1397;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1398;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Stora Isskär;59427174;18440138;200100139;1399;7430450;Stora Isskär brygga;59.427367337592;18.439501329681
Waldemarsudde;59322647;18111385;200104319;1400;7418280;Stockholm Waldemarsudde;59.322644587093;18.111370340378
Liljevalchs/Gröna Lund;59325011;18097299;200104313;1401;7418282;Stockholm Liljevalc Gröna Lund;59.325248390724;18.097138191437
Liljevalchs/Gröna Lund;59325011;18097299;200104313;1402;7418282;Stockholm Liljevalc Gröna Lund;59.325248390724;18.097138191437
Djurgårdsskolan;59323241;18104697;200104317;1403;7446066;Stockholm Djurgårdsskolan;59.323252009362;18.104945586883
Liljevalchs/Gröna Lund;59325011;18097299;200104313;1404;7418282;Stockholm Liljevalc Gröna Lund;59.325248390724;18.097138191437
Skansen;59323753;18101676;200104315;1405;7418281;Stockholm Skansen;59.324006077977;18.101394523435
Liljevalchs/Gröna Lund;59325011;18097299;200104313;1406;7418282;Stockholm Liljevalc Gröna Lund;59.325248390724;18.097138191437
Liljevalchs/Gröna Lund;59325011;18097299;200104313;1407;7418282;Stockholm Liljevalc Gröna Lund;59.325248390724;18.097138191437
Nordiska museet/Vasamuseet;59329039;18095762;200104311;1408;7446031;Stockholm Nordiska museet/Vasa;59.329291019217;18.095512466591
Bellmansro;59324005;18110549;200104318;1409;7446067;Stockholm Bellmansro;59.324006434596;18.110531339309
Berwaldhallen;59332796;18099699;200110096;1410;7445991;Berwaldhallen;59.333104039814;18.098774462349
Ambassaderna;59333138;18104994;200111029;1411;7446239;Ambassaderna;59.333233653586;18.104161298821
Källhagen;59333605;18111915;200111031;1412;7446240;Källhagen;59.333553475195;18.110967122367
Sjöhistoriska museet;59333452;18115691;200111033;1413;7446241;Sjöhistoriska museet;59.333496204817;18.115216561222
Museiparken;59333219;18119062;200111035;1414;7446242;Museiparken;59.333239359323;18.119065756909
Kaknästornet södra;59333443;18124437;200111058;1415;7418283;Stockholm Kaknästornet södra;59.333567865941;18.124835375559
Kaknäs;59333003;18127700;200111037;1416;7446243;Kaknäs;59.332843817888;18.128178084561
Djurgårdsbrunn;59330306;18132465;200111039;1417;7446244;Djurgårdsbrunn;59.330359618522;18.132525096476
Kaknästornet;59334702;18126424;200111062;1418;7420556;Stockholm Kaknästornet;59.334698330217;18.126406426615
Skansenslingan;59323996;18101461;200104320;1419;7418281;Stockholm Skansen;59.324006077977;18.101394523435
Blockhusudden;59321326;18154362;200111054;1420;7418279;Stockholm Blockhusudden;59.321328996643;18.154361720214
Sjöstugan;59321335;18149095;200111053;1421;7446250;Sjöstugan;59.32133408935;18.149091177719
Thielska galleriet;59322827;18146380;200111051;1422;7446249;Thielska galleriet;59.322877343082;18.146667283632
Isbladskärret;59323178;18144070;200111049;1423;7446248;Isbladskärret;59.323203907657;18.14398387504
Blockhusudden;59321326;18154362;200111054;1424;7418279;Stockholm Blockhusudden;59.321328996643;18.154361720214
Manillavägen;59323187;18137310;200111046;1425;7446247;Manillavägen;59.323255552092;18.136590212928
Manilla;59324175;18134352;200111043;1426;7446246;Manilla;59.324183658161;18.134404680619
Edelstams väg;59326072;18133588;200111041;1427;7446245;Edelstams väg;59.325777905197;18.133635169753
Blockhusudden;59321326;18154362;200111054;1428;7418279;Stockholm Blockhusudden;59.321328996643;18.154361720214
Blockhusudden;59321326;18154362;200111054;1429;7418279;Stockholm Blockhusudden;59.321328996643;18.154361720214
Vårholma;59424297;18471762;200100143;1430;7430453;Vårholma brygga;59.424205062951;18.471844096089
Vårholma;59424297;18471762;200100143;1431;7430453;Vårholma brygga;59.424205062951;18.471844096089
Vårholma;59424297;18471762;200100143;1432;7430453;Vårholma brygga;59.424205062951;18.471844096089
Vårholma;59424297;18471762;200100143;1433;7430453;Vårholma brygga;59.424205062951;18.471844096089
